???,Unnamed: 1,dlnC_RAW,dlnY_RAW,dlnC_NOME,dlnY_NOME,POP,RGDPPC_PPP,TO,FO
ITA,1912,1.039,0.863,0.205,0.957,37150.0,2201.377,0.276,1.0
ITA,1913,-1.192,1.895,-0.985,2.2,37248.0,2304.793,0.27,0.987
ITA,1914,-2.558,6.933,-1.242,4.309,37526.0,2179.156,0.237,0.953
ITA,1915,-0.204,-1.143,-0.495,1.899,37982.0,2069.694,0.297,0.903
ITA,1916,0.89,9.018,-0.365,6.635,38142.0,2240.26,0.33,0.846
ITA,1917,-3.879,4.76,-1.267,4.227,37981.0,2247.153,0.346,0.794
ITA,1918,4.221,7.956,1.149,3.269,37520.0,2190.668,0.282,0.755
ITA,1919,-4.165,-15.885,-1.013,-10.492,37250.0,2102.738,0.304,0.736
ITA,1920,5.634,-12.685,1.589,-8.908,37398.0,2152.784,0.366,0.726
ITA,1921,-4.678,-0.623,-1.514,-1.971,37691.0,2079.5,0.283,0.715
ITA,1922,1.689,2.683,0.653,0.557,38086.0,2231.232,0.229,0.703
ITA,1923,1.459,-1.276,0.253,-1.153,38460.0,2413.777,0.236,0.691
ITA,1924,-3.769,-2.663,-1.503,-1.187,38810.0,2456.98,0.283,0.68
ITA,1925,1.505,2.605,0.475,0.609,39165.0,2602.341,0.298,0.668
ITA,1926,0.521,-1.935,-0.21,-1.059,39502.0,2600.228,0.283,0.656
ITA,1927,-0.981,-1.317,-0.421,-0.332,39848.0,2530.703,0.263,0.645
ITA,1928,-0.096,3.696,-0.629,1.256,40186.0,2666.2,0.264,0.633
ITA,1929,-0.053,0.768,-1.31,-0.678,40469.0,2777.99,0.258,0.621
ITA,1930,-4.591,-7.59,-3.056,-3.714,40791.0,2630.982,0.238,0.609
ITA,1931,-5.622,-0.952,-3.272,-0.928,41132.0,2578.905,0.2,0.598
ITA,1932,0.492,1.783,-1.31,-0.202,41431.0,2615.175,0.145,0.586
ITA,1933,-1.036,-2.719,-1.825,-0.981,41753.0,2565.061,0.154,0.574
ITA,1934,-3.939,-1.106,-2.6,-0.113,42093.0,2538.053,0.137,0.562
ITA,1935,-0.43,5.704,-1.528,2.732,42429.0,2654.108,0.123,0.551
ITA,1936,-5.822,0.381,-2.779,0.974,42750.0,2540.304,0.107,0.539
ITA,1937,3.23,2.124,0.689,1.157,43068.0,2772.274,0.178,0.527
ITA,1938,0.851,-1.634,-0.106,-0.156,43419.0,2830.122,0.147,0.516
ITA,1939,-0.725,3.844,-1.163,1.037,43865.0,2980.825,0.137,0.504
ITA,1940,-1.494,-5.282,-2.432,-3.554,44341.0,2897.093,0.141,0.492
ITA,1941,-7.349,-4.331,-5.593,-3.694,44734.0,2822.257,0.132,0.48
ITA,1942,-5.786,-1.978,-6.456,-3.497,45004.0,2648.295,0.13,0.469
ITA,1943,-15.273,-7.788,-11.071,-8.091,45177.0,2233.864,0.055,0.457
ITA,1944,-1.901,-18.267,-4.383,-15.974,45290.0,1797.188,0.051,0.445
ITA,1945,-10.887,-26.65,-6.182,-19.718,45442.0,1608.635,0.064,0.434
ITA,1946,10.869,20.634,7.775,14.171,45725.0,2161.68,0.073,0.422
ITA,1947,16.817,11.162,12.917,9.272,46040.0,2555.551,0.137,0.41
ITA,1948,6.904,3.585,7.08,4.131,46381.0,2735.259,0.325,0.399
ITA,1949,1.607,0.822,2.835,2.023,46733.0,2948.367,0.362,0.389
ITA,1950,0.999,3.748,1.475,3.581,47105.0,3171.702,0.192,0.382
ITA,1951,1.05,3.805,1.909,3.37,47418.0,3450.71,0.236,0.378
ITA,1952,4.414,2.56,3.579,2.717,47666.0,3590.603,0.22,0.376
ITA,1953,4.283,3.898,3.145,3.639,47957.0,3829.821,0.218,0.381
ITA,1954,-0.703,2.188,0.782,2.516,48299.0,3947.212,0.21,0.398
ITA,1955,2.42,3.5,2.291,3.053,48633.0,4189.736,0.212,0.423
ITA,1956,2.682,2.012,2.404,2.404,48921.0,4368.008,0.227,0.458
ITA,1957,2.951,2.93,2.733,2.722,49182.0,4590.974,0.251,0.5
ITA,1958,2.009,2.396,2.428,2.666,49476.0,4822.883,0.224,0.542
ITA,1959,2.658,3.654,2.895,3.642,49832.0,5130.814,0.226,0.577
ITA,1960,4.029,4.216,3.844,3.952,50197.6,5456.19,0.267,0.608
ITA,1961,5.176,4.851,4.949,4.124,50523.2,5852.675,0.268,0.642
ITA,1962,5.559,3.443,5.466,3.542,50843.2,6203.007,0.271,0.673
ITA,1963,7.279,2.832,6.08,2.667,51198.3,6531.86,0.276,0.702
ITA,1964,1.828,0.287,2.768,0.888,51600.2,6727.939,0.264,0.727
ITA,1965,1.206,0.301,2.277,1.365,51987.1,6963.939,0.271,0.744
ITA,1966,4.592,3.487,4.167,3.041,52331.6,7366.023,0.282,0.75
ITA,1967,4.851,3.486,4.221,3.285,52667.1,7872.314,0.28,0.75
ITA,1968,3.129,4.657,3.549,3.953,52986.6,8382.405,0.284,0.75
ITA,1969,4.848,3.455,4.37,3.245,53317.0,8879.374,0.303,0.75
ITA,1970,3.697,2.628,3.329,2.335,53661.1,9366.596,0.311,0.75
ITA,1971,1.725,-0.557,2.278,0.712,54005.5,9489.248,0.314,0.75
ITA,1972,1.2,0.898,1.864,1.405,54365.56,9795.126,0.329,0.75
ITA,1973,3.589,4.979,2.377,3.053,54796.84,10413.55,0.352,0.75
ITA,1974,0.888,1.769,0.935,0.93,55226.26,10913.878,0.422,0.75
ITA,1975,-1.853,-5.222,-0.163,-1.499,55571.89,10618.982,0.387,0.75
ITA,1976,2.343,4.509,1.508,2.281,55838.54,11307.664,0.426,0.75
ITA,1977,1.162,-0.174,1.238,0.741,56059.25,11541.918,0.432,0.75
ITA,1978,0.747,2.128,1.696,2.009,56240.14,11869.49,0.427,0.75
ITA,1979,4.798,3.939,3.38,2.659,56367.71,12532.288,0.452,0.75
ITA,1980,4.103,1.24,2.88,1.013,56451.25,12927.018,0.444,0.75
ITA,1981,-0.014,-0.841,0.563,-0.078,56502.49,13018.322,0.468,0.75
ITA,1982,-0.589,-0.768,-0.007,-0.213,56535.64,13064.013,0.45,0.75
ITA,1983,-1.72,-0.747,-0.505,0.087,56630.13,13208.597,0.415,0.75
ITA,1984,1.369,2.921,0.934,1.558,56696.96,13634.095,0.438,0.75
ITA,1985,1.317,1.25,1.378,1.188,56731.21,14009.773,0.44,0.763
ITA,1986,2.505,0.361,2.067,1.188,56733.83,14408.105,0.374,0.797
ITA,1987,2.088,2.034,1.993,1.998,56729.7,14867.919,0.367,0.84
ITA,1988,2.472,3.674,2.256,2.567,56734.03,15484.703,0.363,0.88
ITA,1989,2.345,2.381,1.889,1.659,56737.53,15996.877,0.383,0.905
ITA,1990,0.461,0.019,0.805,0.335,56742.89,16313.128,0.379,0.917
ITA,1991,1.136,-0.934,0.481,-0.336,56747.46,16562.948,0.354,0.922
ITA,1992,0.088,-0.649,-0.375,-0.784,56840.85,16634.007,0.364,0.93
ITA,1993,-4.697,-2.684,-2.3,-0.958,57026.75,16440.838,0.393,0.952
ITA,1994,0.021,1.083,-0.356,0.743,57179.46,16761.74,0.421,0.977
ITA,1995,-0.025,3.411,-0.282,1.582,57274.53,17216.595,0.476,0.994
ITA,1996,-0.58,-0.916,0.127,0.311,57367.03,17378.12,0.446,1.0
ITA,1997,1.577,1.372,0.959,1.093,57479.47,17675.655,0.465,1.0
ITA,1998,1.87,1.106,1.043,1.004,57550.32,17908.54,0.471,1.0
ITA,1999,1.003,0.96,0.896,0.938,57603.63,18140.516,0.451,1.0
ITA,2000,0.8,2.043,0.427,1.099,57719.34,18761.372,0.526,1.0
ITA,2001,-0.876,0.425,-0.686,0.262,57844.92,19062.44,0.523,1.0
ITA,2002,-1.636,-1.154,-1.242,-0.878,57927.0,19100.471,0.5,1.0
ITA,2003,-1.302,-2.29,-1.262,-1.439,57998.35,19006.708,0.481,1.0
ITA,2004,-1.808,-1.657,-1.416,-1.496,58057.48,19210.52,0.495,1.0
ITA,2005,-1.647,-1.376,-1.395,-1.306,58103.03,19283.733,0.516,1.0
ITA,2006,0.017,-0.143,-1.143,-1.165,58133.51,19629.606,0.558,1.0
ITA,2007,-1.785,-0.871,-2.141,-1.834,58147.73,19841.539,0.577,1.0
ITA,2008,-3.9,-3.548,-2.904,-3.223,58145.32,19460.496,0.574,1.0
ITA,2009,-4.17,-7.923,-2.953,-4.867,58490.308,18278.626,0.478,1.0
ITA,2010,-0.61,-0.464,-2.106,-2.195,58677.672,18520.425,0.534,1.0
ITA,2011,-1.678,-1.426,-2.573,-2.594,58918.448,18934.15,0.556,1.0
ITA,2012,-5.793,-4.958,-4.25,-3.755,59130.724,18672.046,0.562,1.0
ITA,2013,-5.142,-4.732,-3.698,-3.543,59466.828,18540.251,0.555,1.0
ITA,2014,-2.152,-2.633,-2.095,-2.643,59735.122,18809.769,0.558,1.0
ITA,2015,0.583,-0.74,-0.79,-1.606,59747.898,19158.57,0.569,1.0
ITA,2016,0.183,-0.722,-0.747,-1.556,59620.139,19615.696,0.562,1.0
JPN,1875,1.433,4.455,-2.193,0.258,35436.0,809.854,0.087,
JPN,1876,-1.798,-5.641,-1.308,-2.268,35713.0,784.56,0.094,
JPN,1877,0.234,-0.143,-0.699,-1.018,36018.0,802.654,0.096,
JPN,1878,-2.815,-3.566,-0.939,-1.72,36315.0,793.749,0.095,
JPN,1879,2.651,2.705,0.987,0.272,36557.0,835.408,0.077,
JPN,1880,4.075,0.877,0.585,-0.676,36807.0,863.396,0.085,
JPN,1881,-6.877,-6.506,-3.038,-3.232,37112.0,829.3,0.075,
JPN,1882,-1.586,-0.648,-1.882,-1.743,37414.0,844.176,0.086,
JPN,1883,-4.167,-3.28,-2.48,-2.296,37766.0,837.208,0.088,
JPN,1884,2.965,-2.624,-0.379,-1.366,38138.0,835.702,0.082,
JPN,1885,-8.036,0.46,-3.206,0.336,38427.0,860.124,0.077,
JPN,1886,2.81,5.268,1.332,2.005,38622.0,916.447,0.094,
JPN,1887,5.589,1.073,2.629,-0.086,38866.0,951.526,0.111,
JPN,1888,-1.184,-7.942,0.507,-3.106,39251.0,899.595,0.152,
JPN,1889,3.382,1.669,1.271,0.58,39688.0,932.675,0.145,
JPN,1890,-5.685,5.333,-1.533,1.472,40077.0,1011.942,0.118,1.0
JPN,1891,5.605,-8.125,1.8,-3.091,40380.0,956.438,0.132,1.0
JPN,1892,-4.048,3.362,-0.956,0.918,40684.0,1012.695,0.141,1.0
JPN,1893,4.341,-2.922,1.139,-0.635,41001.0,1008.36,0.152,1.0
JPN,1894,-4.9,7.994,-1.508,3.228,41350.0,1119.416,0.166,1.0
JPN,1895,2.703,-2.092,0.824,-1.534,41775.0,1123.464,0.174,1.0
JPN,1896,0.712,-9.105,-0.046,-4.42,42196.0,1051.124,0.183,1.0
JPN,1897,-3.248,-1.423,-0.993,-0.189,42643.0,1061.949,0.203,1.0
JPN,1898,2.757,14.003,0.343,5.174,43145.0,1248.883,0.186,1.0
JPN,1899,-1.137,-11.352,-1.532,-5.018,43626.0,1143.137,0.204,1.0
JPN,1900,-5.441,0.63,-3.405,-0.721,44103.0,1179.513,0.203,1.0
JPN,1901,-1.87,-0.19,-2.542,-1.995,44662.0,1206.463,0.208,1.0
JPN,1902,-3.496,-9.106,-2.937,-4.297,45255.0,1128.905,0.223,1.0
JPN,1903,-3.084,3.139,-2.954,-0.199,45841.0,1192.628,0.224,1.0
JPN,1904,-0.452,-2.884,-2.402,-1.955,46378.0,1188.088,0.242,1.0
JPN,1905,-8.981,-5.067,-4.878,-1.516,46829.0,1156.755,0.274,1.0
JPN,1906,-3.597,9.09,-1.745,3.333,47227.0,1297.21,0.246,1.0
JPN,1907,9.23,-0.264,3.285,-0.1,47691.0,1325.155,0.242,1.0
JPN,1908,-1.652,-2.97,-0.413,-1.787,48260.0,1318.439,0.213,1.0
JPN,1909,-1.428,-3.901,-0.722,-2.531,48869.0,1300.542,0.221,1.0
JPN,1910,0.727,-2.196,-0.606,-1.505,49518.0,1303.755,0.258,1.0
JPN,1911,-4.848,1.514,-2.779,-0.303,50215.0,1355.578,0.24,1.0
JPN,1912,-0.681,-0.282,-1.314,-0.72,50941.0,1384.083,0.256,1.0
JPN,1913,-0.396,-2.267,-1.384,-1.754,51672.0,1386.689,0.285,1.0
JPN,1914,-6.222,-6.984,-2.662,-2.534,52396.0,1326.502,0.277,0.987
JPN,1915,2.26,5.182,0.75,3.103,53124.0,1429.715,0.279,0.953
JPN,1916,2.191,10.809,1.434,6.161,53815.0,1629.718,0.321,0.916
JPN,1917,1.246,-0.232,1.5,1.374,54437.0,1665.063,0.338,0.868
JPN,1918,2.649,-2.23,2.596,0.223,54886.0,1668.413,0.351,0.8
JPN,1919,6.279,6.641,3.594,2.276,55253.0,1827.214,0.312,0.722
JPN,1920,-4.663,-9.986,-0.701,-3.896,55818.0,1695.754,0.315,0.647
JPN,1921,3.161,6.935,1.722,1.894,56490.0,1859.502,0.227,0.58
JPN,1922,2.706,-4.046,1.514,-2.504,57209.0,1831.122,0.265,0.525
JPN,1923,-1.633,-3.598,-0.813,-2.198,57937.0,1809.35,0.259,0.5
JPN,1924,-1.31,-0.953,-1.164,-1.265,58686.0,1836.317,0.307,0.5
JPN,1925,-1.562,0.191,-1.539,-0.931,59522.0,1885.162,0.336,0.5
JPN,1926,-2.306,-3.156,-1.597,-2.019,60490.0,1871.578,0.32,0.5
JPN,1927,-0.775,-2.55,-1.454,-1.354,61430.0,1869.766,0.316,0.525
JPN,1928,-0.716,3.977,-1.823,0.307,62361.0,1992.372,0.303,0.593
JPN,1929,-4.211,-0.719,-3.235,-2.189,63244.0,2025.735,0.312,0.668
JPN,1930,-3.177,-11.653,-3.313,-5.572,64203.0,1850.391,0.268,0.701
JPN,1931,-4.254,-3.146,-3.666,-2.025,65205.0,1837.341,0.244,0.667
JPN,1932,-3.969,4.199,-3.547,1.487,66189.0,1961.583,0.262,0.571
JPN,1933,-3.276,5.551,-3.146,2.231,67182.0,2122.436,0.298,0.44
JPN,1934,-1.462,-3.614,-2.782,-0.913,68090.0,2098.342,0.339,0.322
JPN,1935,-6.848,-1.403,-4.426,-0.169,69238.0,2120.468,0.362,0.263
JPN,1936,-0.875,3.337,-1.825,1.931,70171.0,2244.421,0.363,0.249
JPN,1937,1.148,0.708,-1.484,1.753,71278.0,2315.116,0.384,0.248
JPN,1938,-4.339,3.225,-4.141,3.637,71879.0,2449.275,0.284,0.243
JPN,1939,-7.7,11.61,-7.112,7.232,72364.0,2816.057,0.276,0.237
JPN,1940,-13.901,-0.366,-10.881,0.682,72967.0,2874.29,0.255,0.229
JPN,1941,-6.855,-2.506,-8.048,-1.85,74005.0,2872.704,0.188,0.219
JPN,1942,-8.511,-4.264,-8.769,-3.662,75029.0,2818.217,0.118,0.208
JPN,1943,-9.078,-2.469,-10.371,-3.965,76005.0,2821.623,0.094,0.198
JPN,1944,-22.951,-8.793,-22.311,-9.651,77178.0,2658.973,0.067,0.188
JPN,1945,-45.414,-26.947,-38.924,-24.06,76224.0,1346.126,0.04,0.177
JPN,1946,33.64,-39.683,27.87,-34.432,77199.0,1444.216,0.013,0.167
JPN,1947,12.261,6.041,12.042,2.997,78119.0,1540.944,0.022,0.156
JPN,1948,4.331,10.424,4.908,7.708,80155.0,1725.286,0.042,0.146
JPN,1949,3.368,-0.785,3.942,1.331,81971.0,1799.826,0.13,0.144
JPN,1950,7.885,7.091,7.586,6.475,83805.0,1920.721,0.159,0.155
JPN,1951,8.425,8.768,8.882,7.692,85164.0,2125.608,0.214,0.176
JPN,1952,12.727,6.131,11.584,5.878,86459.0,2336.425,0.185,0.202
JPN,1953,8.761,1.751,8.194,2.521,87655.0,2474.344,0.183,0.227
JPN,1954,1.598,2.333,3.18,2.949,88754.0,2581.87,0.18,0.244
JPN,1955,4.406,5.194,4.316,4.39,89815.0,2770.749,0.182,0.25
JPN,1956,5.467,2.667,4.925,2.96,90766.0,2947.87,0.206,0.256
JPN,1957,4.923,3.961,4.798,3.718,91563.0,3135.873,0.225,0.28
JPN,1958,3.276,2.839,4.126,3.466,92389.0,3288.895,0.179,0.322
JPN,1959,4.951,4.876,5.083,5.026,93297.0,3553.936,0.19,0.375
JPN,1960,7.556,7.632,6.777,7.088,94092.0,3986.433,0.192,0.428
JPN,1961,6.933,8.123,6.713,7.399,94943.0,4426.284,0.187,0.47
JPN,1962,4.357,5.229,4.884,5.69,95832.0,4776.517,0.173,0.494
JPN,1963,5.396,4.745,5.464,5.362,96812.0,5128.644,0.175,0.5
JPN,1964,6.894,7.659,6.144,6.544,97826.0,5667.69,0.178,0.5
JPN,1965,2.319,2.189,3.885,3.596,98883.0,5933.748,0.182,0.5
JPN,1966,6.843,6.835,6.401,6.459,99790.0,6505.532,0.182,0.5
JPN,1967,7.249,7.221,6.677,7.308,100825.0,7152.294,0.178,0.5
JPN,1968,5.954,9.38,6.191,8.776,101961.0,7983.313,0.176,0.5
JPN,1969,5.987,7.442,6.001,7.668,103172.0,8874.089,0.179,0.5
JPN,1970,4.57,6.699,4.441,5.869,104345.0,9713.951,0.187,0.5
JPN,1971,2.254,0.905,3.194,2.411,105697.0,10040.324,0.19,0.5
JPN,1972,5.359,4.327,4.63,3.724,107188.0,10733.6,0.174,0.5
JPN,1973,5.773,4.512,3.697,2.347,108707.0,11433.802,0.182,0.5
JPN,1974,-4.085,-5.645,-1.511,-2.724,110162.0,11144.52,0.255,0.5
JPN,1975,0.764,-0.975,0.492,-0.68,111573.0,11343.781,0.228,0.5
JPN,1976,0.074,0.74,0.381,0.305,112775.0,11668.968,0.235,0.5
JPN,1977,0.773,0.923,0.898,0.903,113872.0,12063.855,0.22,0.506
JPN,1978,2.183,1.829,1.839,1.576,114913.0,12584.878,0.182,0.523
JPN,1979,3.331,2.092,1.826,1.259,115890.0,13163.097,0.211,0.548
JPN,1980,-1.944,-0.432,-0.661,-0.116,116807.0,13427.73,0.253,0.577
JPN,1981,-1.402,-0.274,-0.365,-0.033,117648.0,13754.452,0.249,0.602
JPN,1982,1.51,-0.38,0.658,-0.545,118455.0,14078.37,0.245,0.619
JPN,1983,0.01,-1.518,0.039,-0.564,119270.0,14306.873,0.228,0.625
JPN,1984,-0.335,0.01,0.087,0.19,120035.0,14772.587,0.24,0.625
JPN,1985,1.204,1.93,0.851,0.85,120754.0,15331.251,0.224,0.625
JPN,1986,0.582,-0.121,0.978,0.551,121492.0,15679.381,0.167,0.625
JPN,1987,1.464,0.807,1.529,1.371,122091.0,16251.294,0.155,0.625
JPN,1988,2.239,3.703,1.996,2.674,122613.0,17184.638,0.152,0.625
JPN,1989,2.216,2.323,1.899,2.097,123108.0,17942.514,0.163,0.631
JPN,1990,2.053,2.303,1.668,1.637,123537.0,18789.071,0.17,0.648
JPN,1991,0.427,0.553,0.665,0.365,123946.0,19347.103,0.158,0.673
JPN,1992,0.239,-1.721,0.159,-1.083,124329.0,19440.299,0.151,0.702
JPN,1993,-0.987,-2.441,-0.347,-1.798,124668.0,19417.436,0.139,0.727
JPN,1994,0.222,-1.687,-0.056,-1.452,125014.0,19536.819,0.138,0.744
JPN,1995,-0.662,-0.937,-0.493,-1.012,125341.0,19871.714,0.146,0.75
JPN,1996,0.079,-0.154,-0.565,-1.042,125645.0,20343.36,0.162,0.75
JPN,1997,-1.442,-1.322,-1.287,-1.694,125956.0,20617.438,0.176,0.763
JPN,1998,-2.413,-4.472,-1.827,-2.908,126246.0,20154.494,0.17,0.797
JPN,1999,-2.134,-2.853,-1.738,-2.169,126494.0,20070.399,0.164,0.847
JPN,2000,-1.311,0.286,-1.336,-1.251,126729.0,20480.951,0.182,0.903
JPN,2001,-0.657,-2.277,-1.06,-1.883,126972.0,20499.908,0.181,0.953
JPN,2002,-1.786,-2.542,-1.391,-1.674,127187.0,20516.849,0.189,0.987
JPN,2003,-1.132,-0.892,-0.958,-1.207,127358.0,20832.998,0.198,1.0
JPN,2004,-0.218,-0.199,-0.486,-0.845,127480.0,21301.178,0.219,1.0
JPN,2005,-0.228,-1.157,-0.491,-1.186,127537.0,21575.023,0.234,1.0
JPN,2006,-0.255,-1.095,-0.706,-1.394,127515.0,21938.171,0.271,1.0
JPN,2007,-1.459,-0.916,-1.504,-1.793,127433.0,22410.066,0.295,1.0
JPN,2008,-2.753,-3.59,-1.977,-3.187,127288.0,22175.124,0.307,1.0
JPN,2009,-3.003,-7.999,-1.898,-4.12,127147.45,20963.2,0.216,1.0
JPN,2010,0.611,1.647,-0.643,-1.085,127190.31,21934.903,0.256,1.0
JPN,2011,-2.304,-2.372,-1.444,-1.852,127426.56,22320.485,0.304,1.0
JPN,2012,0.067,-0.798,-0.56,-1.096,127148.44,23121.977,0.306,1.0
JPN,2013,0.384,-0.317,-0.776,-0.958,126930.14,24006.651,0.341,1.0
JPN,2014,-2.824,-1.974,-1.867,-1.527,126717.81,24560.644,0.376,1.0
JPN,2015,-2.405,-1.124,-2.011,-1.43,126576.26,25130.958,0.356,1.0
JPN,2016,-1.595,-1.3,-1.851,-1.72,126558.32,25717.688,0.313,1.0
NLD,1921,10.687,13.975,9.871,11.156,6921.0,4431.396,0.631,0.525
NLD,1922,6.856,3.187,5.462,4.299,7032.0,4599.215,0.591,0.525
NLD,1923,-3.083,-1.073,-1.212,1.196,7150.0,4634.999,0.625,0.593
NLD,1924,-1.185,3.671,-0.868,2.674,7264.0,4895.495,0.724,0.694
NLD,1925,-3.517,0.186,-1.427,1.218,7366.0,5030.977,0.744,0.806
NLD,1926,2.891,3.546,1.195,2.292,7471.0,5357.759,0.717,0.907
NLD,1927,1.463,1.551,0.989,1.28,7576.0,5504.198,0.738,0.975
NLD,1928,1.118,1.207,0.972,0.267,7679.0,5719.599,0.742,1.0
NLD,1929,0.057,-1.136,0.48,-1.489,7782.0,5688.791,0.735,1.0
NLD,1930,2.425,-4.239,0.941,-3.669,7884.0,5602.53,0.665,1.0
NLD,1931,-1.05,-6.785,-0.751,-4.818,7999.0,5185.049,0.556,1.0
NLD,1932,-1.441,-4.28,-1.313,-3.704,8123.0,5035.239,0.412,1.0
NLD,1933,-1.996,-2.602,-2.093,-3.002,8237.0,4956.462,0.398,0.975
NLD,1934,-4.811,-3.882,-2.806,-2.47,8341.0,4804.907,0.366,0.907
NLD,1935,-1.907,-0.021,-1.703,-0.368,8434.0,4929.456,0.346,0.806
NLD,1936,1.398,2.835,-0.528,1.005,8516.0,5189.679,0.377,0.691
NLD,1937,-1.566,3.023,-1.089,0.841,8599.0,5432.697,0.519,0.583
NLD,1938,-1.892,-5.676,-1.597,-2.516,8685.0,5249.601,0.461,0.499
NLD,1939,3.281,5.344,-0.821,0.055,8782.0,5543.977,0.423,0.448
NLD,1940,-14.533,-15.525,-10.841,-10.243,8879.0,4831.36,0.409,0.415
NLD,1941,-13.581,-8.079,-14.86,-8.218,8966.0,4531.2,0.395,0.375
NLD,1942,-39.418,-11.518,-34.083,-10.937,9042.0,4106.729,0.381,0.333
NLD,1943,-13.243,-4.717,-14.459,-8.548,9103.0,3980.518,0.367,0.292
NLD,1944,-4.939,-42.678,-2.913,-35.577,9175.0,2649.174,0.353,0.25
NLD,1945,43.388,-0.251,38.225,-0.154,9262.0,2686.259,0.339,0.208
NLD,1946,24.885,49.779,25.019,43.563,9424.0,4456.628,0.325,0.167
NLD,1947,14.412,11.082,14.39,12.51,9630.0,5048.079,0.51,0.125
NLD,1948,2.865,6.964,3.018,7.438,9800.0,5490.204,0.623,0.098
NLD,1949,-0.091,3.863,-0.028,3.574,9956.0,5880.474,0.622,0.111
NLD,1950,-1.373,0.991,-1.673,1.199,10113.53,5996.128,0.791,0.169
NLD,1951,-4.944,-0.689,-3.264,-0.088,10264.31,6031.968,0.929,0.266
NLD,1952,-1.939,-1.042,-1.011,0.313,10381.99,6083.806,0.856,0.388
NLD,1953,2.847,5.479,2.139,4.18,10493.18,6542.533,0.842,0.512
NLD,1954,3.903,3.983,3.09,3.521,10615.38,6906.865,0.871,0.612
NLD,1955,3.891,4.067,3.415,3.412,10750.84,7325.845,0.876,0.678
NLD,1956,4.636,1.567,2.886,1.438,10889.35,7498.518,0.902,0.72
NLD,1957,-2.354,0.133,-0.953,0.063,11026.38,7613.557,0.912,0.744
NLD,1958,-2.553,-4.08,-0.729,-1.58,11186.88,7482.072,0.856,0.75
NLD,1959,1.529,1.617,1.287,1.633,11347.64,7736.675,0.884,0.75
NLD,1960,3.375,5.899,2.37,3.225,11486.0,8286.61,0.893,0.75
NLD,1961,2.602,-0.033,2.649,1.014,11638.71,8201.508,0.901,0.75
NLD,1962,3.169,1.231,3.233,1.47,11805.69,8639.309,0.877,0.75
NLD,1963,4.195,0.332,3.87,1.424,11965.97,8832.216,0.889,0.75
NLD,1964,3.063,5.41,3.277,3.679,12127.12,9437.195,0.889,0.75
NLD,1965,4.544,2.246,3.731,2.15,12292.0,9797.836,0.857,0.75
NLD,1966,0.482,-0.114,1.859,1.103,12454.8,9936.25,0.837,0.75
NLD,1967,2.781,2.482,2.89,2.444,12596.82,10341.259,0.802,0.75
NLD,1968,4.013,3.904,3.714,3.496,12724.68,10894.341,0.814,0.75
NLD,1969,4.942,3.891,4.273,3.518,12873.0,11462.13,0.772,0.75
NLD,1970,4.483,2.76,3.798,2.621,13032.33,11966.773,0.821,0.75
NLD,1971,0.593,1.56,1.397,1.67,13193.78,12319.369,0.817,0.75
NLD,1972,0.181,0.077,0.938,1.016,13329.87,12597.193,0.789,0.75
NLD,1973,2.315,2.4,1.699,1.613,13438.4,13081.241,0.84,0.75
NLD,1974,0.992,1.664,1.187,0.9,13540.58,13497.424,0.973,0.75
NLD,1975,0.694,-2.29,1.115,-0.365,13653.44,13373.628,0.878,0.75
NLD,1976,3.211,2.049,2.569,1.109,13769.91,13884.91,0.927,0.75
NLD,1977,2.054,0.293,1.876,0.295,13852.99,14176.868,0.876,0.75
NLD,1978,2.511,0.268,1.296,0.095,13936.75,14424.019,0.824,0.75
NLD,1979,-0.781,-0.488,-0.782,-0.579,14030.0,14647.254,0.916,0.75
NLD,1980,-2.293,-0.696,-2.276,-0.982,14143.9,14704.501,0.973,0.763
NLD,1981,-5.875,-2.786,-3.462,-1.988,14246.05,14525.08,1.034,0.797
NLD,1982,-2.763,-3.373,-2.216,-2.074,14310.4,14291.493,1.022,0.847
NLD,1983,-0.77,-0.181,-1.047,-0.352,14362.38,14483.253,1.008,0.903
NLD,1984,-0.096,1.074,-0.68,0.363,14420.02,14899.7,1.1,0.953
NLD,1985,-0.071,0.61,-0.106,0.454,14491.38,15282.879,1.137,0.987
NLD,1986,0.342,0.922,0.262,0.531,14571.88,15617.071,0.844,1.0
NLD,1987,0.085,-0.389,-0.112,0.469,14665.28,15737.035,0.814,1.0
NLD,1988,-0.443,1.121,0.0,1.059,14761.34,16043.531,0.84,1.0
NLD,1989,1.173,2.133,0.791,1.433,14848.91,16695.236,0.891,1.0
NLD,1990,1.862,1.853,1.123,1.29,14951.51,17262.069,0.873,1.0
NLD,1991,0.502,0.004,0.465,0.434,15066.22,17547.904,0.857,1.0
NLD,1992,-1.407,-0.615,-0.824,-0.149,15174.24,17719.668,0.817,1.0
NLD,1993,-1.257,-0.962,-0.67,-0.214,15274.94,17823.664,0.806,1.0
NLD,1994,-0.067,0.712,0.107,0.514,15382.2,18222.905,0.843,1.0
NLD,1995,0.773,0.961,0.883,0.969,15459.05,18696.697,0.889,1.0
NLD,1996,2.465,1.393,1.764,1.319,15527.81,19247.868,0.905,1.0
NLD,1997,1.487,2.059,1.734,1.66,15604.46,19972.661,0.964,1.0
NLD,1998,3.027,1.669,2.557,1.593,15699.26,20630.887,0.965,1.0
NLD,1999,3.124,2.346,2.522,1.758,15801.95,21456.949,0.885,1.0
