???;;dlnC_RAW;dlnY_RAW;dlnC_NOME;dlnY_NOME;POP;RGDPPC_PPP;TO ;FO
NLD;1910;2.7869843;1.4266425;1.6842541;0.9413748;5922;3782.9472;nan;1
NLD;1911;4.4962908;0.51957038;2.3033478;0.26779095;5984;3862.7039;nan;1
NLD;1912;1.2065128;-0.14895134;0.31196616;-0.11585581;6068;3918.0594;nan;1
NLD;1913;-3.0271602;1.7510098;-2.9542651;-0.47134917;6164;4048.5075;nan;1
NLD;1914;-10.60525;-4.3650208;-6.873831;-3.429819;6277;3868.2834;nan;1
NLD;1915;-5.6432455;-7.0507013;-5.5889607;-5.1939108;6395;3925.681;nan;1
NLD;1916;-5.4733319;-3.2909234;-4.9032352;-5.0944527;6516;3956.1871;nan;0.974524018
NLD;1917;7.2348284;-13.813371;-1.1109176;-9.4993507;6654;3626.6133;nan;0.906983743
NLD;1918;-48.771353;-9.3432571;-32.407132;-5.7687151;6752;3352.2193;nan;0.806481401
NLD;1919;26.266636;9.032041;17.99518;5.3955656;6805;4121.8839;nan;0.693518599
NLD;1920;11.712124;11.04005;10.694644;9.1375861;6848;4219.9022;nan;0.593016257
NLD;1921;10.686586;13.974666;9.8709301;11.155626;6921;4431.3965;0.630524862;0.525475982
NLD;1922;6.8556844;3.1865371;5.4618329;4.2989699;7032;4599.215;0.590621039;0.525475982
NLD;1923;-3.0826416;-1.0734092;-1.2116024;1.1960061;7150;4634.9986;0.625399211;0.593016257
NLD;1924;-1.1852787;3.6709687;-0.86776639;2.6741616;7264;4895.4949;0.724365845;0.693518599
NLD;1925;-3.5173634;0.18639259;-1.4266937;1.2182604;7366;5030.9768;0.743764172;0.806481401
NLD;1926;2.8908274;3.546357;1.195219;2.291686;7471;5357.7593;0.71670371;0.906983743
NLD;1927;1.4630205;1.5507587;0.9893842;1.280403;7576;5504.1981;0.737732095;0.974524018
NLD;1928;1.1179491;1.2073456;0.97227959;0.26729265;7679;5719.5989;0.741597971;1
NLD;1929;0.057493295;-1.1361078;0.48017916;-1.4893726;7782;5688.7908;0.73524426;1
NLD;1930;2.4249957;-4.2388989;0.94093982;-3.6692151;7884;5602.5304;0.665012804;1
NLD;1931;-1.0500185;-6.7847586;-0.7508348;-4.8181734;7999;5185.0494;0.556113613;1
NLD;1932;-1.4410051;-4.2798999;-1.3125569;-3.7040268;8123;5035.2388;0.412000764;1
NLD;1933;-1.9957003;-2.6019918;-2.0925145;-3.0016955;8237;4956.4623;0.398096749;0.974524018
NLD;1934;-4.8110861;-3.882434;-2.8058484;-2.4703679;8341;4804.9071;0.36600121;0.906983743
NLD;1935;-1.9069326;-0.021104899;-1.7030369;-0.36809576;8434;4929.4558;0.345681539;0.806481401
NLD;1936;1.3980173;2.8349161;-0.52847075;1.0052989;8516;5189.6788;0.37679112;0.6913956
NLD;1937;-1.5655973;3.0231811;-1.0893946;0.84059419;8599;5432.6968;0.519319652;0.583141903
NLD;1938;-1.891959;-5.6760405;-1.5973255;-2.5164638;8685;5249.601;0.461133309;0.499475079
NLD;1939;3.2813907;5.3435116;-0.82080817;0.054943406;8782;5543.9769;0.423362481;0.44845898
NLD;1940;-14.53349;-15.525396;-10.840875;-10.242633;8879;4831.36;0.409287657;0.414543668
NLD;1941;-13.580736;-8.0794961;-14.859724;-8.2180223;8966;4531.2001;0.395212832;0.375
NLD;1942;-39.418178;-11.517811;-34.082525;-10.936861;9042;4106.7286;0.381138008;0.333333333
NLD;1943;-13.242773;-4.7166594;-14.458712;-8.5481813;9103;3980.5185;0.367063183;0.291666667
NLD;1944;-4.9388791;-42.677645;-2.913011;-35.577121;9175;2649.1738;0.352988359;0.25
NLD;1945;43.387542;-0.25146881;38.224735;-0.15407217;9262;2686.2594;0.338913534;0.208333333
NLD;1946;24.88473;49.779224;25.019393;43.562732;9424;4456.6283;0.32483871;0.166666667
NLD;1947;14.412215;11.081962;14.389677;12.510185;9630;5048.0789;0.510082645;0.125
NLD;1948;2.8652383;6.9644174;3.0183915;7.43813;9800;5490.2041;0.622535211;0.098194323
NLD;1949;-0.091023649;3.8626796;-0.027571863;3.574205;9956;5880.4741;0.622380952;0.110787139
NLD;1950;-1.3730365;0.99056677;-1.6733549;1.1986126;10113.53;5996.1278;0.790876289;0.169268331
NLD;1951;-4.9439068;-0.68859818;-3.2635377;-0.088185054;10264.31;6031.9684;0.929209302;0.266243349
NLD;1952;-1.9387486;-1.0418525;-1.010889;0.31285994;10381.99;6083.8059;0.855625;0.388478631
NLD;1953;2.8472599;5.4791672;2.138513;4.1795736;10493.18;6542.5328;0.841512605;0.512387594
NLD;1954;3.9025335;3.9833231;3.0897334;3.5206345;10615.38;6906.8653;0.870902256;0.612262009
NLD;1955;3.8910789;4.0672398;3.4150121;3.4124216;10750.84;7325.8448;0.875959596;0.678366286
NLD;1956;4.635873;1.567385;2.8862656;1.4379091;10889.35;7498.5185;0.901826625;0.72037694
NLD;1957;-2.3538377;0.13277626;-0.95349159;0.063004452;11026.38;7613.5574;0.912051282;0.743631004
NLD;1958;-2.5528936;-4.0796708;-0.72935474;-1.5795703;11186.88;7482.0716;0.855734463;0.75
NLD;1959;1.5293443;1.6169705;1.2874592;1.6328753;11347.64;7736.6754;0.884338624;0.75
NLD;1960;3.3745028;5.8993836;2.3702348;3.2247201;11486;8286.6098;0.892948113;0.75
NLD;1961;2.602092;-0.032527392;2.6491685;1.013978;11638.71;8201.5082;0.901252796;0.75
NLD;1962;3.169176;1.2312524;3.232924;1.4700003;11805.69;8639.3094;0.877380457;0.75
NLD;1963;4.194985;0.33230933;3.8695699;1.4236596;11965.97;8832.2163;0.889252874;0.75
NLD;1964;3.0632408;5.4097609;3.2765338;3.6785636;12127.12;9437.1953;0.889284553;0.75
NLD;1965;4.5443218;2.2463985;3.7309199;2.1502692;12292;9797.836;0.857234352;0.75
NLD;1966;0.48233214;-0.11419922;1.8586334;1.102602;12454.8;9936.2495;0.836635514;0.75
NLD;1967;2.7811858;2.4822604;2.8900381;2.4441914;12596.82;10341.259;0.802126367;0.75
NLD;1968;4.0128322;3.9043887;3.7137328;3.4960105;12724.68;10894.341;0.813640351;0.75
NLD;1969;4.9419467;3.8905747;4.2731766;3.5175462;12873;11462.13;0.771906813;0.75
NLD;1970;4.4832844;2.7600458;3.7981509;2.6212726;13032.33;11966.773;0.820638448;0.75
NLD;1971;0.59305684;1.5596246;1.3969074;1.6697298;13193.78;12319.369;0.816670269;0.75
NLD;1972;0.18146283;0.076778901;0.93762439;1.0162302;13329.87;12597.193;0.788892934;0.75
NLD;1973;2.3145198;2.4001646;1.6994502;1.6134897;13438.4;13081.241;0.840054378;0.75
NLD;1974;0.99195014;1.6640856;1.1869334;0.90012097;13540.58;13497.424;0.972746641;0.75
NLD;1975;0.69426035;-2.2895095;1.1152239;-0.3647091;13653.44;13373.628;0.878207779;0.75
NLD;1976;3.2114985;2.0488531;2.5688181;1.1089047;13769.91;13884.91;0.927169996;0.75
NLD;1977;2.0540235;0.29314675;1.875625;0.29450806;13852.99;14176.868;0.875608423;0.75
NLD;1978;2.5114688;0.26827065;1.2956873;0.095482775;13936.75;14424.019;0.823915345;0.75
NLD;1979;-0.78105043;-0.48841905;-0.7815074;-0.57861383;14030;14647.254;0.915789725;0.75
NLD;1980;-2.2925242;-0.69553522;-2.2763512;-0.98174951;14143.9;14704.501;0.972893987;0.762737991
NLD;1981;-5.8752877;-2.7863346;-3.4618618;-1.9875886;14246.05;14525.08;1.034427395;0.796508128
NLD;1982;-2.763159;-3.3726044;-2.2163641;-2.0743566;14310.4;14291.493;1.02221983;0.846759299
NLD;1983;-0.76994206;-0.1809169;-1.0472763;-0.35218709;14362.38;14483.253;1.008008312;0.903240701
NLD;1984;-0.095749701;1.0735712;-0.68038465;0.36328532;14420.02;14899.7;1.099922671;0.953491872
NLD;1985;-0.070862733;0.61042478;-0.10570133;0.4540608;14491.38;15282.879;1.137120935;0.987262009
NLD;1986;0.34216765;0.92241636;0.26174077;0.53100356;14571.88;15617.071;0.844273793;1
NLD;1987;0.085042146;-0.38852104;-0.11168093;0.46916387;14665.28;15737.035;0.814082629;1
NLD;1988;-0.44300246;1.1213628;0.000379902;1.0585403;14761.34;16043.531;0.8403321;1
NLD;1989;1.1732042;2.1329692;0.79083335;1.4325228;14848.91;16695.236;0.890934112;1
NLD;1990;1.8623082;1.85264;1.1232042;1.2898677;14951.51;17262.069;0.87326413;1
NLD;1991;0.50212339;0.004262939;0.4653216;0.43353085;15066.22;17547.904;0.85716901;1
NLD;1992;-1.4073497;-0.61507906;-0.82354169;-0.1490071;15174.24;17719.668;0.817142315;1
NLD;1993;-1.2568403;-0.96176488;-0.67041138;-0.2136551;15274.94;17823.664;0.805553471;1
NLD;1994;-0.067175949;0.71180718;0.10686436;0.51380739;15382.2;18222.905;0.842719713;1
NLD;1995;0.77298496;0.96063477;0.88286251;0.96881725;15459.05;18696.697;0.889289469;1
NLD;1996;2.4653463;1.3925831;1.7644918;1.3188689;15527.81;19247.868;0.904678139;1
NLD;1997;1.4874988;2.0588066;1.7338907;1.6597154;15604.46;19972.661;0.964349753;1
NLD;1998;3.0272585;1.669363;2.5566971;1.5925595;15699.26;20630.887;0.964545865;1
NLD;1999;3.1242916;2.346131;2.5218991;1.7584568;15801.95;21456.949;0.885445914;1
NLD;2000;1.5050364;1.4961137;1.3448558;1.1323049;15907.85;22148.201;0.999663173;1
NLD;2001;-0.35366467;-0.4577735;-0.10311274;-0.11594005;16017.45;22410.665;0.964280449;1
NLD;2002;-1.1316814;-2.1358482;-0.8524377;-1.2570105;16122.83;22290.725;0.886304727;1
NLD;2003;-2.0659124;-1.7667918;-1.3686415;-0.96575894;16223.25;22267.408;0.870452183;1
NLD;2004;-0.74070858;0.2414355;-1.0550895;-0.022184458;16318.2;22695.826;0.92359535;1
NLD;2005;-0.9257991;0.40012229;-1.0850196;0.39326842;16407.49;23113.736;0.973490018;1
NLD;2006;-2.5125289;1.7038612;-1.5814556;0.97478793;16491.46;23867.011;1.04187108;1
NLD;2007;0.21656922;1.820526;-0.78916892;0.60810146;16570.61;24756.362;1.061728737;1
NLD;2008;-0.56509364;-0.29817714;-0.93055143;-0.94639354;16645.31;25112.312;1.105221986;1
NLD;2009;-2.7512803;-5.948349;-2.0573109;-2.8250139;16730.328;24073.415;0.944708035;1
NLD;2010;-1.8785342;-0.71368006;-1.6664759;-1.4258116;16816.358;24302.618;1.094158142;1
NLD;2011;-1.6954409;-0.41016197;-2.1233067;-1.2027963;16895.303;25099.118;1.200127409;1
NLD;2012;-2.9209361;-3.0263916;-2.3838495;-2.0197307;16958.055;25197.783;1.219956247;1
NLD;2013;-2.695534;-2.0790142;-2.2249838;-1.6822658;17007.649;25481.897;1.232105797;1
NLD;2014;-1.4845198;-0.54379396;-1.3188345;-0.89309784;17069.388;26212.736;1.197820785;1
NLD;2015;0.18054673;0.19868772;-0.70468521;-0.36880238;17142.26;26979.35;1.149878814;1
NLD;2016;-0.3804262;0.060024478;-0.8026624;-0.43742303;17236.388;27688.799;1.153559101;1
NOR;1875;0.81764733;-0.31804457;0.36924527;-0.60187619;1803;1551.22;0.363164721;nan
NOR;1876;-1.9968487;-0.40962618;-0.85767064;-1.1615101;1829;1572.45;0.35669587;nan
NOR;1877;1.5895742;-2.5423225;-0.86274248;-2.5725367;1852;1564.75;0.375156838;nan
NOR;1878;-7.8710882;-7.0536393;-4.3642947;-4.1198861;1877;1489.82;0.328611898;nan
NOR;1879;-3.5605405;-2.5250994;-2.5532912;-2.2331436;1902;1483.25;0.333836858;nan
NOR;1880;-1.5587516;0.23021271;-1.810985;-1.2549223;1919;1517.29;0.361111111;nan
NOR;1881;0.42976375;-1.3250556;-0.9562102;-1.6963148;1923;1528.4;0.387009472;nan
NOR;1882;-2.1114833;-2.0825966;-1.3039198;-1.8248561;1920;1527.94;0.372368421;nan
NOR;1883;0.71063822;-2.4139904;-0.55722547;-1.9013522;1919;1523.01;0.369333333;nan
NOR;1884;-1.3553648;-0.79485789;-1.2126845;-1.3287;1929;1542.13;0.375866852;nan
NOR;1885;-1.5697233;-1.908465;-1.4567966;-1.6769264;1944;1544.34;0.365243004;nan
NOR;1886;-3.4994962;-2.2545136;-2.3361484;-1.6191619;1958;1541.74;0.356821589;nan
NOR;1887;-2.7615165;-1.3789668;-1.1100629;-0.66981294;1970;1551.82;0.365705615;nan
NOR;1888;3.1223185;2.1690014;1.1577337;0.77113615;1977;1618.52;0.394366197;nan
NOR;1889;2.1953711;1.3499209;1.0472182;0.60767277;1984;1675.06;0.422077922;nan
NOR;1890;0.97880083;0.004443322;0.72867352;-0.18230408;1997;1709.49;0.435897436;nan
NOR;1891;-0.046896017;-1.8752198;-0.1746544;-1.0715436;2013;1712.28;0.440149626;nan
NOR;1892;-2.550474;-0.83143577;-0.89836581;-0.76266413;2026;1733.8;0.408010013;nan
NOR;1893;-0.063475823;-0.007538046;-0.11149503;-0.75927019;2038;1769.37;0.421508035;nan
NOR;1894;1.29445;-2.3786208;0.52766479;-1.7042948;2057;1763.72;0.414215686;nan
NOR;1895;-0.23370996;-2.1381056;0.094092664;-1.3251752;2083;1762.77;0.432692308;nan
NOR;1896;1.4204049;-0.60429743;0.48327541;-0.68987562;2112;1787.95;0.443428571;nan
NOR;1897;-0.39138909;1.7449601;-0.20278441;-0.10610618;2142;1856.41;0.47007617;nan
NOR;1898;-0.75177891;-2.7324254;-0.62207285;-1.4357913;2174;1844.25;0.43987976;nan
NOR;1899;-0.4244607;-0.38911362;-0.93903182;-1.0148933;2204;1875.18;0.440375587;nan
NOR;1900;-2.3746838;-1.9981959;-1.9498006;-1.5570355;2230;1876.69;0.434080717;nan
NOR;1901;-2.4635696;-0.67513273;-1.9036334;-1.025634;2255;1902.13;0.410535876;nan
NOR;1902;-1.7827159;-1.4405046;-1.7246505;-1.6833934;2275;1914.36;0.432904412;nan
NOR;1903;-1.2716415;-3.2396544;-2.0476177;-2.3368541;2288;1891.49;0.449583719;nan
NOR;1904;-4.7139602;-2.2974251;-2.5519342;-1.7591329;2297;1887.66;0.448658649;nan
NOR;1905;-0.39259792;-1.785976;-1.0682376;-1.1888296;2309;1892.1;0.479638009;nan
NOR;1906;-0.49680017;1.5579882;-0.58198348;0.65356177;2319;1962.05;0.49705139;nan
NOR;1907;0.57429559;1.7844489;-0.14155261;0.86130816;2329;2038.47;0.467193676;nan
NOR;1908;0.03101892;0.37427323;-0.20365141;0.43374084;2346;2088.04;0.441878368;nan
NOR;1909;-1.2124496;-0.81995861;-0.3706772;0.053423268;2367;2114.71;0.462765957;nan
NOR;1910;1.0997895;1.3087955;0.38911471;0.9636922;2384;2185.97;0.477351916;nan
NOR;1911;0.48035378;1.067622;0.2964172;1.1029643;2401;2255.09;0.50130719;nan
NOR;1912;-0.25129238;1.8435144;0.1471561;1.3674256;2423;2344.46;0.513095238;nan
NOR;1913;1.1377463;2.2763139;0.84964962;1.4321746;2447;2447.06;0.508885299;nan
NOR;1914;-0.90100554;-1.0496828;0.48863935;-0.19460226;2472;2472.28;0.509119333;nan
NOR;1915;4.1807257;1.2585212;2.8018373;-0.1228097;2498;2554.23;0.595605243;nan
NOR;1916;8.7395511;0.78989971;2.8591903;-1.6499788;2522;2627.84;0.605011625;nan
NOR;1917;-12.167242;-12.858049;-5.8989887;-6.8311309;2551;2361.31;0.546224103;nan
NOR;1918;-9.8787929;-7.2710376;-3.4682703;-3.2108748;2578;2242.88;0.3977813;nan
NOR;1919;18.845868;12.917165;7.8160281;5.0876055;2603;2601.96;0.543341404;1
NOR;1920;-1.9650313;3.1414468;-2.3985903;0.7451779;2635;2739.06;0.570666667;0.5
NOR;1921;-19.142773;-13.665603;-8.6871344;-5.4880424;2668;2442.9;0.385829662;0.5
NOR;1922;8.5867716;7.2198494;2.7227721;2.87012;2695;2678.08;0.42188755;0.5
NOR;1923;0.41092047;-0.061617875;-0.70532258;-0.29073998;2713;2732.13;0.435061037;0.5
NOR;1924;-4.1722387;-2.6772552;-2.2388189;-0.7345633;2729;2715.12;0.466822095;0.5
NOR;1925;-0.6131119;3.2796448;-0.87199177;1.3932504;2747;2863.16;0.430853897;0.525475982
NOR;1926;-1.9767024;-1.1593135;-0.80519408;2.46E-05;2763;2889.27;0.410030133;0.593016257
NOR;1927;2.1518018;1.2383702;0.87764567;1.1977127;2775;2985.57;0.394025605;0.693518599
NOR;1928;1.3415811;1.9102344;1.2435303;2.2817721;2785;3105.9;0.404169628;0.806481401
NOR;1929;3.331534;6.6293323;2.006197;4.1339905;2795;3387.39;0.420023015;0.894245752
NOR;1930;2.0952637;4.7927086;0.69552145;2.1909748;2807;3627.1;0.399588759;0.928015889
NOR;1931;-5.0323015;-10.838992;-2.2560171;-4.5689146;2824;3323.46;0.345653306;0.903240701
NOR;1932;-2.1821458;2.1922086;-1.5620619;0.54266046;2842;3466.56;0.325996893;0.846759299
NOR;1933;-0.81542526;-0.16526558;-0.80649502;0.03506466;2858;3533.55;0.316347646;0.796508128
NOR;1934;0.068669401;0.87209552;0.21268512;1.039519;2874;3638.02;0.323254671;0.762737991
NOR;1935;1.7666603;2.3064923;1.0156714;1.876781;2889;3799.63;0.32783127;0.75
NOR;1936;2.0072114;4.0045102;1.5214144;2.6611276;2904;4035.13;0.332371134;0.747877001
NOR;1937;2.5635973;1.7886353;1.4995266;1.3608895;2919;4193.04;0.379143523;0.740125647
NOR;1938;-1.0436142;-0.41878038;0.017825292;-0.033993819;2936;4262.21;0.339797494;0.723999097
NOR;1939;3.4300348;2.0433333;0.59501186;-0.98437897;2954;4440.63;0.347673117;0.69845898
NOR;1940;-5.9212375;-11.615629;-2.9161026;-6.2990363;2973;4038.09;0.343057619;0.664543668
NOR;1941;-1.9285239;-0.23189839;-2.2002974;-2.7455772;2990;4112.47;0.338442121;0.625
NOR;1942;-3.2032639;-6.6764628;-2.7017464;-5.087158;3009;3927.7;0.333826623;0.583333333
NOR;1943;-2.4261232;-4.878448;-2.581106;-4.5332584;3032;3820.18;0.329211126;0.541666667
NOR;1944;-5.9394217;-8.3961046;-2.6197172;-4.0031362;3060;3587.54;0.324595628;0.5
NOR;1945;2.9680511;8.4160604;0.91112148;4.5565944;3091;3979.86;0.31998013;0.458333333
NOR;1946;1.7570476;6.5983486;1.5068449;5.5898505;3127;4335.37;0.315364632;0.416666667
NOR;1947;6.2252196;9.5773461;3.2541967;7.7085388;3165;4864.26;0.444549539;0.375
NOR;1948;-1.3877187;3.5891148;0.53589211;3.9418163;3201;5143.89;0.415923475;0.335456332
NOR;1949;1.9994281;-0.44556292;0.95699773;0.96582405;3234;5227.2;0.426158075;0.307910016
NOR;1950;-0.52536486;1.7777376;-0.22823193;1.753829;3265.126;5429.51;0.464840183;0.299254967
NOR;1951;-2.6191909;2.3171551;-0.83496475;1.8602421;3295.871;5670.28;0.522731717;0.308254003
NOR;1952;1.237162;0.46353868;0.49392245;0.89595768;3327.728;5813.92;0.455504343;0.328743349
NOR;1953;1.1486323;0.86969285;0.44245682;0.85449464;3360.888;5985.19;0.443366544;0.351745936
NOR;1954;0.21539173;1.9126779;0.39596781;1.2420063;3394.246;6225.5;0.461339998;0.368631004
NOR;1955;0.29029502;-0.86192034;0.090650013;0.20499527;3427.409;6301.38;0.466750076;0.375
NOR;1956;0.21095557;2.2308883;0.000953314;1.0746539;3459.992;6575.16;0.476350556;0.375
NOR;1957;-0.3773673;0.03175635;-0.14520102;-0.16247562;3491.938;6711.49;0.471125098;0.375
NOR;1958;-2.3351017;-2.9553563;-0.72377406;-1.0287188;3522.993;6652.33;0.459726182;0.375
NOR;1959;1.4152311;1.2500859;1.4146943;0.99500817;3552.851;6874.48;0.448889413;0.375
NOR;1960;5.3594806;2.6527032;3.3010313;1.8389;3581.239;7203.72;0.506291972;0.375
NOR;1961;3.1232541;3.2638521;2.496537;2.1499163;3609.8;7594.66;0.504547723;0.375
NOR;1962;0.44343029;-0.072810847;1.3177722;0.90218334;3638.919;7746.04;0.484694797;0.375
NOR;1963;0.84901495;0.95755339;1.0498889;1.4446821;3666.54;7981.69;0.496065448;0.375
NOR;1964;1.1341576;2.0706143;0.8612156;1.682194;3694.339;8315.95;0.510242817;0.375
NOR;1965;-0.12449606;2.3683296;0.44812854;1.8290254;3723.153;8689.79;0.516108617;0.375
NOR;1966;0.97745366;0.87489365;1.1215613;1.546002;3753.628;8945.22;0.519297024;0.375
NOR;1967;1.1761617;3.204391;1.185357;2.0257088;3786.019;9422.75;0.536649916;0.375
NOR;1968;0.98516201;-0.67035456;1.4292132;0.42998821;3818.983;9551.2;0.52035326;0.375
NOR;1969;4.8564931;1.566227;2.5550374;0.98220067;3850.977;9899.29;0.529430407;0.375
NOR;1970;-2.5295453;-0.81212299;-0.015234858;0.43133289;3877.386;10027.2;0.480629302;0.375
NOR;1971;2.9986826;2.7180086;1.6736476;2.1058839;3903.039;10472.4;0.454017124;0.375
NOR;1972;0.034872222;2.370707;0.69896186;1.9654801;3933.004;10921.9;0.440994386;0.375
NOR;1973;1.1674866;1.6654345;1.0867312;1.7599976;3960.613;11324.4;0.485853704;0.375
NOR;1974;0.77347711;1.066426;1.1574573;1.4114456;3985.258;11726.2;0.5405542;0.375
NOR;1975;3.036192;2.2885644;2.6723183;2.2802804;4007.313;12271.3;0.514794965;0.375
NOR;1976;3.6972639;3.1305596;3.0042212;2.3930367;4026.152;12930;0.529591727;0.381368996
NOR;1977;4.1116049;1.5484198;2.3287013;1.7817735;4043.205;13424.9;0.524247855;0.398254064
NOR;1978;-3.9910676;1.3950648;-1.1479686;1.6037008;4058.671;13840.2;0.480765761;0.42337965
NOR;1979;1.9207113;1.9165998;0.90122776;1.7670281;4072.517;14411.3;0.512385391;0.45162035
NOR;1980;-0.12704892;2.0311999;-0.28568012;1.2110232;4085.62;15076;0.550692945;0.476745936
NOR;1981;-2.0201806;-0.91338754;-1.2323169;-0.3580989;4099.702;15169.4;0.531359157;0.5
NOR;1982;-1.2537589;-2.3302908;-0.71891454;-0.86836756;4114.787;15145.3;0.526761887;0.523254064
NOR;1983;-0.12292674;1.4441342;0.23731021;1.2674299;4128.432;15635.8;0.511067325;0.54837965
NOR;1984;1.1788967;3.403337;1.6675498;2.5835424;4140.095;16512.7;0.52743215;0.57662035
NOR;1985;7.1988458;2.9122242;4.1075287;2.1609231;4152.419;17319.7;0.539286845;0.608114931
NOR;1986;2.7645801;1.5158339;1.6131198;1.0358292;4166.596;17882.1;0.487871898;0.641885069
NOR;1987;-3.065372;-0.73997876;-1.8462564;-0.51824986;4186.147;18164.3;0.467153377;0.686117641
NOR;1988;-4.6670065;-2.8041109;-2.9734984;-1.5979757;4208.729;18059.1;0.447634637;0.748128479
NOR;1989;-2.9921514;-1.4774064;-2.3810859;-1.1089074;4226.142;18156.7;0.494649573;0.823505235
NOR;1990;-1.5268795;-0.51886492;-1.3516664;-0.48481593;4242.006;18466;0.508864321;0.896871705
NOR;1991;0.021415981;0.52664269;-0.34054553;0.32858263;4261.733;18951.362;0.487917153;0.953491872
NOR;1992;0.020254939;0.81714593;-0.26975785;0.55713547;4286.357;19506.318;0.467727554;0.987262009
NOR;1993;0.003454806;0.11708881;0.22186907;0.65759019;4311.964;19930.841;0.464832827;1
NOR;1994;1.0957171;2.3673403;1.0094254;1.5666394;4336.638;20818.486;0.48753905;1
NOR;1995;1.6422269;1.5514255;1.7184833;1.8711901;4359.101;21578.255;0.492677994;1
NOR;1996;4.2270846;2.4274476;2.6043702;1.996719;4381.277;22563.885;0.521354336;1
NOR;1997;0.9358469;2.6800709;1.3829984;2.018969;4405.672;23649.02;0.521020324;1
NOR;1998;0.49552153;0.018960754;0.97641711;0.45253766;4432.718;24135.28;0.50489773;1
NOR;1999;1.1887307;-0.75768681;1.2475003;-0.26025428;4463.377;24455.056;0.491303238;1
NOR;2000;1.7966775;0.55233516;1.1762151;0.054222422;4492.4;25087.599;0.552198243;1
NOR;2001;-0.10438786;-0.58042586;0.54488931;-0.56328348;4515.195;25457.663;0.529452219;1
NOR;2002;0.7402741;-1.1072947;0.74491843;-0.88853206;4535.591;25723.893;0.480320553;1
NOR;2003;0.51078125;-1.651154;1.0217485;-0.81152169;4555.4;25863.904;0.473075976;1
NOR;2004;3.0042433;1.1918779;1.9375943;0.23017631;4574.56;26775.762;0.502620364;1
NOR;2005;0.69900981;-0.18712507;1.2758683;-0.3471112;4593.041;27358.449;0.523973536;1
NOR;2006;2.0082414;-0.50057487;1.7235791;-0.55870576;4610.82;27921.175;0.547826027;1
NOR;2007;2.3548825;-0.15540737;1.1968524;-1.0575578;4627.926;28555.955;0.548151488;1
NOR;2008;-1.3669923;-2.8287351;-0.83774623;-2.474141;4644.457;28464.308;0.569407909;1
NOR;2009;-3.0153819;-5.0286745;-1.2504839;-3.4022959;4698.7895;27893.199;0.487618424;1
NOR;2010;0.66437128;-2.6184263;-0.36004782;-2.7364574;4761.854;27987.201;0.485148239;1
NOR;2011;-0.75803146;-2.3919896;-0.42968294;-2.1155095;4824.9185;28465.385;0.504013928;1
NOR;2012;0.31774727;-0.69023405;-0.16089712;-1.6216802;4887.9829;29401.686;0.487227473;1
NOR;2013;-0.21539314;-2.2322107;-0.31373773;-1.8583934;4944.2559;29830.485;0.465301931;1
NOR;2014;-0.8419918;-1.2339137;-0.68714741;-1.433867;5002.4692;30587.524;0.459771126;1
NOR;2015;-0.22736785;-1.1376329;-0.67704655;-1.5177928;5050.0102;31210.717;0.462240533;1
NOR;2016;-1.1730941;-1.8571846;-1.3607651;-1.8141456;5095.6106;31658.686;0.431653025;1
SWE;1875;-4.7658091;-0.62474967;-0.82050946;-0.56776838;4362;1434.1538;0.341722853;nan
SWE;1876;7.8905156;3.5418249;2.4805881;0.37122015;4406;1524.9753;0.349528073;nan
SWE;1877;-3.0944247;-3.8678417;-1.7021277;-2.0665958;4457;1490.558;0.364852389;nan
SWE;1878;-6.6750862;-4.0626681;-2.3918666;-1.85772;4508;1437.1789;0.326524234;nan
SWE;1879;4.2281686;3.993624;0.85305592;-0.088480892;4555;1516.2235;0.316592919;nan
SWE;1880;-2.6797991;-5.9006228;-0.79083004;-2.6511291;4572;1480.239;0.391966658;nan
SWE;1881;2.7513839;0.20838673;0.77536074;-0.81488863;4570;1533.3631;0.371715809;nan
SWE;1882;-3.7619868;-3.9744834;-0.44821878;-1.6817626;4576;1476.7266;0.410173433;nan
SWE;1883;8.4246492;4.8099701;3.1185016;1.2271226;4591;1588.4364;0.418891061;nan
SWE;1884;-4.2613703;-2.4406207;-1.1721074;-1.0694976;4624;1554.1369;0.408558181;nan
SWE;1885;3.4988249;0.23657742;0.64872045;-0.73672845;4664;1582.1006;0.431729189;nan
SWE;1886;-5.5798416;-2.9827804;-2.5648263;-1.9858034;4700;1597.6657;0.410288104;nan
SWE;1887;-2.1168896;-3.793775;-1.3079074;-1.9684666;4726;1550.1867;0.441245632;nan
SWE;1888;0.74829843;2.6330515;-0.19952774;-0.079222159;4741;1575.4621;0.472662898;nan
SWE;1889;0.59869459;-3.9047905;-0.16251128;-1.5823035;4761;1598.8754;0.491540943;nan
SWE;1890;-0.15361534;2.4900588;-0.47292266;0.27883045;4780;1635.4984;0.476935197;1
SWE;1891;-4.5883911;-4.0506108;-1.4289804;-1.3613713;4794;1724.4526;0.457356494;1
SWE;1892;4.6311662;3.0219905;1.7938994;1.4194531;4805;1701.8361;0.449979877;1
SWE;1893;0.26636308;2.0518313;0.58994516;1.1927898;4816;1743.4944;0.436000581;1
SWE;1894;2.5571108;-1.256216;0.89874839;0.024572491;4849;1751.1557;0.42722537;1
SWE;1895;-3.3450701;1.3477203;-0.9835167;0.99681904;4896;1836.2648;0.405847175;1
